date_kst,date_utc,open,high,low,close,volume,value_krw,change_rate,change_price,market,timestamp,prev_closing_price
2019-06-25 09:00:00,2019-06-25,12896000.0,13999000.0,12850000.0,13941000.0,15996.640205,213791863606.88,0.0814521759,1050000.0,KRW-BTC,1561507199389,12891000.0
2019-06-26 09:00:00,2019-06-26,13942000.0,16840000.0,13858000.0,15854000.0,49346.44063007,750596227110.595,0.1372211463,1913000.0,KRW-BTC,1561593599795,13941000.0
2019-06-27 09:00:00,2019-06-27,15854000.0,16451000.0,13088000.0,14028000.0,53630.66520719,784340620564.0253,-0.1151759808,-1826000.0,KRW-BTC,1561679999922,15854000.0
2019-06-28 09:00:00,2019-06-28,14021000.0,15400000.0,13597000.0,15307000.0,34255.78282605,496347234579.13184,0.0911747933,1279000.0,KRW-BTC,1561766400339,14028000.0
2019-06-29 09:00:00,2019-06-29,15306000.0,15446000.0,14246000.0,14576000.0,20528.56039002,301336580523.4551,-0.0477559287,-731000.0,KRW-BTC,1561852799031,15307000.0
2019-06-30 09:00:00,2019-06-30,14576000.0,14823000.0,13501000.0,13598000.0,15823.17086473,224262126831.7942,-0.0670965971,-978000.0,KRW-BTC,1561939201202,14576000.0
2019-07-01 09:00:00,2019-07-01,13599000.0,13846000.0,12330000.0,13026000.0,25148.22954355,329524192946.7636,-0.0421354511,-573000.0,KRW-BTC,1562025599120,13599000.0
2019-07-02 09:00:00,2019-07-02,13027000.0,13352000.0,11850000.0,13205000.0,33653.85372014,420056886890.8164,0.0137417473,179000.0,KRW-BTC,1562111999269,13026000.0
2019-07-03 09:00:00,2019-07-03,13205000.0,14450000.0,13205000.0,14419000.0,29701.05312366,408707039821.3516,0.0919348732,1214000.0,KRW-BTC,1562198400200,13205000.0
2019-07-04 09:00:00,2019-07-04,14424000.0,14543000.0,13446000.0,13535000.0,17777.00140039,250066064432.3536,-0.0613079964,-884000.0,KRW-BTC,1562284800276,14419000.0
2019-07-05 09:00:00,2019-07-05,13535000.0,13790000.0,13100000.0,13367000.0,15604.87414517,210030655123.0837,-0.0124122645,-168000.0,KRW-BTC,1562371199855,13535000.0
2019-07-06 09:00:00,2019-07-06,13352000.0,13980000.0,13337000.0,13607000.0,11029.65693401,151147381308.83176,0.0179546645,240000.0,KRW-BTC,1562457600014,13367000.0
2019-07-07 09:00:00,2019-07-07,13608000.0,13777000.0,13402000.0,13652000.0,6112.29934939,82884148613.21906,0.0033071213,45000.0,KRW-BTC,1562543996617,13607000.0
2019-07-08 09:00:00,2019-07-08,13658000.0,14712000.0,13504000.0,14570000.0,13219.12416828,186721744809.7835,0.0672428948,918000.0,KRW-BTC,1562630399306,13652000.0
2019-07-09 09:00:00,2019-07-09,14569000.0,15167000.0,14449000.0,14940000.0,18409.06927592,272967560115.14105,0.0253946465,370000.0,KRW-BTC,1562716800013,14570000.0
2019-07-10 09:00:00,2019-07-10,14940000.0,15537000.0,14010000.0,14595000.0,29004.84701858,434277406079.4697,-0.0230923695,-345000.0,KRW-BTC,1562803199962,14940000.0
2019-07-11 09:00:00,2019-07-11,14594000.0,14662000.0,13488000.0,13770000.0,25449.01584899,355725403110.0496,-0.0565262076,-825000.0,KRW-BTC,1562889599978,14595000.0
2019-07-12 09:00:00,2019-07-12,13770000.0,14300000.0,13240000.0,14199000.0,17827.61270592,247018185031.88745,0.0311546841,429000.0,KRW-BTC,1562975999685,13770000.0
2019-07-13 09:00:00,2019-07-13,14194000.0,14266000.0,13373000.0,13810000.0,10525.64945175,145284309844.6349,-0.0273962955,-389000.0,KRW-BTC,1563062400015,14199000.0
2019-07-14 09:00:00,2019-07-14,13810000.0,13857000.0,12393000.0,12425000.0,18601.5880795,242509429976.46143,-0.1002896452,-1385000.0,KRW-BTC,1563148800351,13810000.0
2019-07-15 09:00:00,2019-07-15,12425000.0,13440000.0,11858000.0,13166000.0,23622.08610276,294881461928.9903,0.059637827,741000.0,KRW-BTC,1563235200111,12425000.0
2019-07-16 09:00:00,2019-07-16,13162000.0,13388000.0,11325000.0,11448000.0,25524.42453999,314936961328.8254,-0.1304876196,-1718000.0,KRW-BTC,1563321600486,13166000.0
2019-07-17 09:00:00,2019-07-17,11448000.0,11993000.0,10880000.0,11648000.0,29435.3111246,336410164581.6101,0.018805213,215000.0,KRW-BTC,1563407999928,11433000.0
2019-07-18 09:00:00,2019-07-18,11642000.0,12800000.0,11082000.0,12659000.0,30361.56543744,363450021670.8476,0.0867960165,1011000.0,KRW-BTC,1563494399459,11648000.0
2019-07-19 09:00:00,2019-07-19,12656000.0,12805000.0,12210000.0,12549000.0,16966.26425103,211800996611.0615,-0.0086894699,-110000.0,KRW-BTC,1563580799453,12659000.0
2019-07-20 09:00:00,2019-07-20,12549000.0,13090000.0,12410000.0,12780000.0,12766.06610129,161718406260.70175,0.0184078413,231000.0,KRW-BTC,1563667198443,12549000.0
2019-07-21 09:00:00,2019-07-21,12780000.0,12843000.0,12300000.0,12565000.0,7503.34531353,94378482422.30756,-0.0168231612,-215000.0,KRW-BTC,1563753597229,12780000.0
2019-07-22 09:00:00,2019-07-22,12565000.0,12683000.0,12101000.0,12310000.0,7619.39808956,94670693910.0076,-0.0202944688,-255000.0,KRW-BTC,1563839998358,12565000.0
2019-07-23 09:00:00,2019-07-23,12311000.0,12337000.0,11770000.0,11797000.0,9196.95112987,110719884759.42116,-0.0416734362,-513000.0,KRW-BTC,1563926398885,12310000.0
2019-07-24 09:00:00,2019-07-24,11797000.0,11811000.0,11327000.0,11611000.0,8792.82200225,101476361131.32648,-0.0157667204,-186000.0,KRW-BTC,1564012799386,11797000.0
2019-07-25 09:00:00,2019-07-25,11611000.0,12103000.0,11556000.0,11743000.0,7073.00169757,84081541940.41408,0.0113685298,132000.0,KRW-BTC,1564099199702,11611000.0
2019-07-26 09:00:00,2019-07-26,11738000.0,11738000.0,11456000.0,11680000.0,5539.77501847,64103081759.54955,-0.0053648982,-63000.0,KRW-BTC,1564185599386,11743000.0
2019-07-27 09:00:00,2019-07-27,11680000.0,12011000.0,11121000.0,11310000.0,8266.20538641,95456708174.75398,-0.0316780822,-370000.0,KRW-BTC,1564271998238,11680000.0
2019-07-28 09:00:00,2019-07-28,11306000.0,11417000.0,11000000.0,11310000.0,4658.22707119,52517787373.64076,0.0,,KRW-BTC,1564358401232,11310000.0
2019-07-29 09:00:00,2019-07-29,11312000.0,11547000.0,11151000.0,11280000.0,4965.89960032,56246405054.09359,-0.0026525199,-30000.0,KRW-BTC,1564444798780,11310000.0
2019-07-30 09:00:00,2019-07-30,11280000.0,11500000.0,11146000.0,11323000.0,4773.20645331,53928293023.59129,0.0038120567,43000.0,KRW-BTC,1564531198243,11280000.0
2019-07-31 09:00:00,2019-07-31,11323000.0,11960000.0,11300000.0,11957000.0,8042.51654364,93764411909.692,0.0559922282,634000.0,KRW-BTC,1564617599890,11323000.0
2019-08-01 09:00:00,2019-08-01,11956000.0,12412000.0,11682000.0,12317000.0,7300.30830386,87399133792.92517,0.0301078866,360000.0,KRW-BTC,1564703999670,11957000.0
2019-08-02 09:00:00,2019-08-02,12317000.0,12768000.0,12213000.0,12563000.0,9548.01565542,119089116597.80522,0.0199723959,246000.0,KRW-BTC,1564790398569,12317000.0
2019-08-03 09:00:00,2019-08-03,12563000.0,12883000.0,12523000.0,12773000.0,7491.78097596,95589607052.77837,0.0167157526,210000.0,KRW-BTC,1564876798597,12563000.0
2019-08-04 09:00:00,2019-08-04,12772000.0,13036000.0,12475000.0,12958000.0,8484.58320479,108274878887.12016,0.0144836765,185000.0,KRW-BTC,1564963199998,12773000.0
2019-08-05 09:00:00,2019-08-05,12958000.0,14213000.0,12948000.0,14181000.0,18719.86010936,256826360069.8664,0.0943818491,1223000.0,KRW-BTC,1565049600086,12958000.0
2019-08-06 09:00:00,2019-08-06,14181000.0,14570000.0,13455000.0,13782000.0,22453.01941633,315014494693.0396,-0.0281362386,-399000.0,KRW-BTC,1565136000313,14181000.0
2019-08-07 09:00:00,2019-08-07,13782000.0,14408000.0,13570000.0,14219000.0,16557.39288205,231909308100.3292,0.031708025,437000.0,KRW-BTC,1565222400352,13782000.0
2019-08-08 09:00:00,2019-08-08,14197000.0,14310000.0,13841000.0,14241000.0,9231.75268362,130357944365.48572,0.0015472255,22000.0,KRW-BTC,1565308799661,14219000.0
2019-08-09 09:00:00,2019-08-09,14250000.0,14315000.0,13980000.0,14248000.0,7624.83526974,107983995428.214,0.0004915385,7000.0,KRW-BTC,1565395196833,14241000.0
2019-08-10 09:00:00,2019-08-10,14246000.0,14331000.0,13582000.0,13699000.0,8664.21798351,120388045219.07056,-0.0385317238,-549000.0,KRW-BTC,1565481596874,14248000.0
2019-08-11 09:00:00,2019-08-11,13698000.0,13918000.0,13434000.0,13876000.0,5737.5360073,78561546587.2456,0.0129206511,177000.0,KRW-BTC,1565568000391,13699000.0
2019-08-12 09:00:00,2019-08-12,13876000.0,13893000.0,13535000.0,13696000.0,3581.48838483,49090206115.44249,-0.0129720381,-180000.0,KRW-BTC,1565654400104,13876000.0
2019-08-13 09:00:00,2019-08-13,13696000.0,13745000.0,13012000.0,13147000.0,7466.96099317,99671230254.66484,-0.0400846963,-549000.0,KRW-BTC,1565740799334,13696000.0
2019-08-14 09:00:00,2019-08-14,13147000.0,13152000.0,12109000.0,12202000.0,13208.81054594,167381788906.1582,-0.0718795162,-945000.0,KRW-BTC,1565827199810,13147000.0
2019-08-15 09:00:00,2019-08-15,12200000.0,12770000.0,11535000.0,12619000.0,20920.03379127,254083433250.4848,0.0341747255,417000.0,KRW-BTC,1565913599993,12202000.0
2019-08-16 09:00:00,2019-08-16,12620000.0,12847000.0,11930000.0,12575000.0,17519.15336984,217247041267.09216,-0.0034868056,-44000.0,KRW-BTC,1565999992379,12619000.0
2019-08-17 09:00:00,2019-08-17,12575000.0,12722000.0,12201000.0,12424000.0,6445.93547673,80734967357.55618,-0.0120079523,-151000.0,KRW-BTC,1566086399354,12575000.0
2019-08-18 09:00:00,2019-08-18,12422000.0,12729000.0,12230000.0,12509000.0,6357.87368969,79575156884.12813,0.0068415969,85000.0,KRW-BTC,1566172797277,12424000.0
2019-08-19 09:00:00,2019-08-19,12512000.0,13191000.0,12413000.0,13165000.0,10273.77158288,131988062579.49509,0.0524422416,656000.0,KRW-BTC,1566259195800,12509000.0
2019-08-20 09:00:00,2019-08-20,13166000.0,13211000.0,12746000.0,12952000.0,8459.48670027,109739439060.3668,-0.0161792632,-213000.0,KRW-BTC,1566345594758,13165000.0
2019-08-21 09:00:00,2019-08-21,12959000.0,13014000.0,12011000.0,12293000.0,11402.28623537,141065350911.02307,-0.0508801729,-659000.0,KRW-BTC,1566431999733,12952000.0
2019-08-22 09:00:00,2019-08-22,12293000.0,12383000.0,11870000.0,12210000.0,9088.12379505,110232585492.08632,-0.00675181,-83000.0,KRW-BTC,1566518399956,12293000.0
2019-08-23 09:00:00,2019-08-23,12210000.0,12523000.0,12138000.0,12443000.0,6873.32738549,84725098861.38988,0.0190827191,233000.0,KRW-BTC,1566604799778,12210000.0
2019-08-24 09:00:00,2019-08-24,12454000.0,12470000.0,11985000.0,12201000.0,4726.72264489,57620101107.40069,-0.019448686,-242000.0,KRW-BTC,1566691199852,12443000.0
2019-08-25 09:00:00,2019-08-25,12201000.0,12410000.0,12000000.0,12218000.0,4711.94391647,57423735677.64393,0.0013933284,17000.0,KRW-BTC,1566777599021,12201000.0
2019-08-26 09:00:00,2019-08-26,12218000.0,12680000.0,12209000.0,12421000.0,7128.12167165,88655539497.4194,0.0166148306,203000.0,KRW-BTC,1566863999781,12218000.0
2019-08-27 09:00:00,2019-08-27,12415000.0,12444000.0,12088000.0,12208000.0,3899.29018809,47689175979.89643,-0.0171483777,-213000.0,KRW-BTC,1566950396268,12421000.0
2019-08-28 09:00:00,2019-08-28,12208000.0,12319000.0,11684000.0,11787000.0,6489.41656104,77931868159.07452,-0.0344855832,-421000.0,KRW-BTC,1567036799311,12208000.0
2019-08-29 09:00:00,2019-08-29,11787000.0,11788000.0,11380000.0,11525000.0,6298.06439684,72684959819.4439,-0.0222278782,-262000.0,KRW-BTC,1567123198462,11787000.0
2019-08-30 09:00:00,2019-08-30,11525000.0,11768000.0,11384000.0,11632000.0,4350.76365002,50382918699.21211,0.0092841649,107000.0,KRW-BTC,1567209599289,11525000.0
2019-08-31 09:00:00,2019-08-31,11643000.0,11718000.0,11500000.0,11612000.0,2750.65389976,31962253332.97265,-0.0017193948,-20000.0,KRW-BTC,1567295999820,11632000.0
2019-09-01 09:00:00,2019-09-01,11612000.0,11860000.0,11544000.0,11768000.0,2564.52409767,29924188377.9901,0.0134343782,156000.0,KRW-BTC,1567382399752,11612000.0
2019-09-02 09:00:00,2019-09-02,11768000.0,12545000.0,11726000.0,12435000.0,6302.83112041,76234083269.97522,0.0566791298,667000.0,KRW-BTC,1567468798555,11768000.0
2019-09-03 09:00:00,2019-09-03,12435000.0,12959000.0,12310000.0,12703000.0,9806.45336225,124030874069.93253,0.0215520708,268000.0,KRW-BTC,1567555197142,12435000.0
2019-09-04 09:00:00,2019-09-04,12722000.0,12900000.0,12438000.0,12641000.0,6669.27583971,84250038678.29063,-0.0048807368,-62000.0,KRW-BTC,1567641598252,12703000.0
2019-09-05 09:00:00,2019-09-05,12636000.0,12752000.0,12533000.0,12644000.0,3920.57195261,49529989107.0378,0.000237323,3000.0,KRW-BTC,1567727989560,12641000.0
2019-09-06 09:00:00,2019-09-06,12644000.0,13014000.0,12306000.0,12341000.0,8927.34060442,113421449490.96562,-0.0239639355,-303000.0,KRW-BTC,1567814400090,12644000.0
2019-09-07 09:00:00,2019-09-07,12340000.0,12588000.0,12335000.0,12473000.0,3300.44318828,41093245850.74858,0.0106960538,132000.0,KRW-BTC,1567900794713,12341000.0
2019-09-08 09:00:00,2019-09-08,12475000.0,12579000.0,12271000.0,12370000.0,2998.75719124,37241378038.45429,-0.0082578369,-103000.0,KRW-BTC,1567987195116,12473000.0
2019-09-09 09:00:00,2019-09-09,12370000.0,12480000.0,12010000.0,12278000.0,5421.69210394,66431799125.39599,-0.0074373484,-92000.0,KRW-BTC,1568073598697,12370000.0
2019-09-10 09:00:00,2019-09-10,12270000.0,12330000.0,11962000.0,12078000.0,3132.17632188,38089901706.28362,-0.0162892979,-200000.0,KRW-BTC,1568159998405,12278000.0
2019-09-11 09:00:00,2019-09-11,12073000.0,12255000.0,11858000.0,12162000.0,3747.82512087,45147419832.41659,0.0069547938,84000.0,KRW-BTC,1568246398324,12078000.0
2019-09-12 09:00:00,2019-09-12,12163000.0,12466000.0,12038000.0,12427000.0,3436.84212336,42070122634.02177,0.0217891794,265000.0,KRW-BTC,1568332799534,12162000.0
2019-09-13 09:00:00,2019-09-13,12418000.0,12444000.0,12137000.0,12306000.0,2443.51292131,30017708367.37842,-0.0097368633,-121000.0,KRW-BTC,1568419197644,12427000.0
2019-09-14 09:00:00,2019-09-14,12306000.0,12330000.0,12147000.0,12253000.0,2424.39093154,29727338744.49301,-0.0043068422,-53000.0,KRW-BTC,1568505593599,12306000.0
2019-09-15 09:00:00,2019-09-15,12258000.0,12290000.0,12150000.0,12169000.0,2032.31464177,24787619670.48587,-0.006855464,-84000.0,KRW-BTC,1568591992963,12253000.0
2019-09-16 09:00:00,2019-09-16,12176000.0,12251000.0,11953000.0,12133000.0,3908.91952001,47334758373.4437,-0.0029583368,-36000.0,KRW-BTC,1568678399588,12169000.0
2019-09-17 09:00:00,2019-09-17,12133000.0,12136000.0,12001000.0,12061000.0,4203.17884704,50717638290.33221,-0.005934229,-72000.0,KRW-BTC,1568764792823,12133000.0
2019-09-18 09:00:00,2019-09-18,12060000.0,12154000.0,12010000.0,12050000.0,3927.0798215,47420990225.98303,-0.0009120305,-11000.0,KRW-BTC,1568851199557,12061000.0
2019-09-19 09:00:00,2019-09-19,12049000.0,12250000.0,11556000.0,12180000.0,6904.491687,81918464278.2582,0.0107883817,130000.0,KRW-BTC,1568937596938,12050000.0
2019-09-20 09:00:00,2019-09-20,12175000.0,12222000.0,12002000.0,12074000.0,3081.28623456,37229747926.49026,-0.0087027915,-106000.0,KRW-BTC,1569023998502,12180000.0
2019-09-21 09:00:00,2019-09-21,12074000.0,12080000.0,11808000.0,11891000.0,2493.56516351,29757655305.17087,-0.0151565347,-183000.0,KRW-BTC,1569110395445,12074000.0
2019-09-22 09:00:00,2019-09-22,11891000.0,11980000.0,11733000.0,11936000.0,3173.26096381,37670180391.84503,0.0037843747,45000.0,KRW-BTC,1569196798251,11891000.0
2019-09-23 09:00:00,2019-09-23,11943000.0,11960000.0,11490000.0,11545000.0,4597.23259343,53889241967.49019,-0.0327580429,-391000.0,KRW-BTC,1569283198770,11936000.0
2019-09-24 09:00:00,2019-09-24,11545000.0,11668000.0,9800000.0,10194000.0,12189.27183059,131311857635.4718,-0.1170203551,-1351000.0,KRW-BTC,1569369599416,11545000.0
2019-09-25 09:00:00,2019-09-25,10221000.0,10587000.0,9811000.0,10143000.0,9974.20045584,100989681269.3399,-0.0050029429,-51000.0,KRW-BTC,1569455999999,10194000.0
2019-09-26 09:00:00,2019-09-26,10146000.0,10200000.0,9375000.0,9700000.0,10322.36470948,101046454349.3524,-0.0436754412,-443000.0,KRW-BTC,1569542399881,10143000.0
2019-09-27 09:00:00,2019-09-27,9700000.0,9914000.0,9431000.0,9833000.0,5463.77470047,52692807794.0339,0.0137113402,133000.0,KRW-BTC,1569628791068,9700000.0
2019-09-28 09:00:00,2019-09-28,9833000.0,9972000.0,9633000.0,9874000.0,3868.14817646,37895262101.74691,0.0041696329,41000.0,KRW-BTC,1569715198920,9833000.0
2019-09-29 09:00:00,2019-09-29,9875000.0,9907000.0,9543000.0,9670000.0,2898.38841753,28100774511.27242,-0.02066032,-204000.0,KRW-BTC,1569801598392,9874000.0
2019-09-30 09:00:00,2019-09-30,9672000.0,9984000.0,9268000.0,9945000.0,8157.17697332,78406425958.17792,0.0284384695,275000.0,KRW-BTC,1569887998676,9670000.0
2019-10-01 09:00:00,2019-10-01,9945000.0,10234000.0,9797000.0,9987000.0,6643.78675421,66732354859.10069,0.0042232278,42000.0,KRW-BTC,1569974398154,9945000.0
2019-10-02 09:00:00,2019-10-02,9987000.0,10092000.0,9812000.0,10077000.0,3695.09916577,36734263345.87575,0.0090117152,90000.0,KRW-BTC,1570060789369,9987000.0
2019-10-03 09:00:00,2019-10-03,10089000.0,10130000.0,9786000.0,9937000.0,3518.31758295,34948711657.90537,-0.0138930237,-140000.0,KRW-BTC,1570147199089,10077000.0
2019-10-04 09:00:00,2019-10-04,9932000.0,9942000.0,9663000.0,9755000.0,3338.16773592,32654323537.81212,-0.0183153869,-182000.0,KRW-BTC,1570233598394,9937000.0
2019-10-05 09:00:00,2019-10-05,9755000.0,9791000.0,9570000.0,9720000.0,2297.85517253,22255428095.67198,-0.0035879036,-35000.0,KRW-BTC,1570320000235,9755000.0
2019-10-06 09:00:00,2019-10-06,9720000.0,9754000.0,9370000.0,9443000.0,3160.75687312,30163362302.52708,-0.0284979424,-277000.0,KRW-BTC,1570406396704,9720000.0
2019-10-07 09:00:00,2019-10-07,9441000.0,9893000.0,9295000.0,9749000.0,6586.42261914,63216416819.01753,0.0324049561,306000.0,KRW-BTC,1570492798118,9443000.0
2019-10-08 09:00:00,2019-10-08,9748000.0,9928000.0,9661000.0,9728000.0,3877.77878012,37891242406.1716,-0.0021540671,-21000.0,KRW-BTC,1570579198223,9749000.0
2019-10-09 09:00:00,2019-10-09,9729000.0,10300000.0,9670000.0,10182000.0,5787.8182771,58031436648.87896,0.0466694079,454000.0,KRW-BTC,1570665597610,9728000.0
2019-10-10 09:00:00,2019-10-10,10182000.0,10305000.0,10020000.0,10167000.0,4579.45123586,46481165729.70021,-0.001473188,-15000.0,KRW-BTC,1570751999288,10182000.0
2019-10-11 09:00:00,2019-10-11,10167000.0,10443000.0,9803000.0,9814000.0,6349.28685378,63700438586.44717,-0.0347201731,-353000.0,KRW-BTC,1570838391431,10167000.0
2019-10-12 09:00:00,2019-10-12,9813000.0,9978000.0,9805000.0,9867000.0,1870.88197695,18505374391.42544,0.0054004483,53000.0,KRW-BTC,1570924762506,9814000.0
2019-10-13 09:00:00,2019-10-13,9879000.0,9997000.0,9723000.0,9807000.0,2289.99944652,22649118203.43795,-0.0060808756,-60000.0,KRW-BTC,1571011197733,9867000.0
2019-10-14 09:00:00,2019-10-14,9804000.0,9907000.0,9735000.0,9871000.0,2561.96675963,25139803400.44763,0.0065259509,64000.0,KRW-BTC,1571097598983,9807000.0
2019-10-15 09:00:00,2019-10-15,9870000.0,9944000.0,9675000.0,9719000.0,2837.93058097,27815987750.30002,-0.0153986425,-152000.0,KRW-BTC,1571183995850,9871000.0
2019-10-16 09:00:00,2019-10-16,9715000.0,9733000.0,9441000.0,9525000.0,3148.02448435,30204786517.2861,-0.0199609013,-194000.0,KRW-BTC,1571270390923,9719000.0
2019-10-17 09:00:00,2019-10-17,9525000.0,9649000.0,9460000.0,9563000.0,2313.84172892,22073646950.86906,0.0039895013,38000.0,KRW-BTC,1571356795189,9525000.0
2019-10-18 09:00:00,2019-10-18,9563000.0,9626000.0,9350000.0,9434000.0,2708.5521542,25556298238.66218,-0.0134894907,-129000.0,KRW-BTC,1571443199231,9563000.0
2019-10-19 09:00:00,2019-10-19,9428000.0,9560000.0,9360000.0,9437000.0,1841.45389053,17404523434.46427,0.0003179987,3000.0,KRW-BTC,1571529594605,9434000.0
2019-10-20 09:00:00,2019-10-20,9446000.0,9814000.0,9373000.0,9710000.0,2624.45985664,25077308418.71932,0.028928685,273000.0,KRW-BTC,1571615997622,9437000.0
2019-10-21 09:00:00,2019-10-21,9698000.0,9801000.0,9610000.0,9663000.0,2955.21784118,28666803818.89707,-0.0048403708,-47000.0,KRW-BTC,1571702399268,9710000.0
2019-10-22 09:00:00,2019-10-22,9663000.0,9774000.0,9451000.0,9470000.0,2690.5030671,25948459059.29083,-0.0199730932,-193000.0,KRW-BTC,1571788800086,9663000.0
2019-10-23 09:00:00,2019-10-23,9469000.0,9525000.0,8689000.0,8826000.0,7029.06223189,63440499259.29793,-0.0680042239,-644000.0,KRW-BTC,1571875200058,9470000.0
2019-10-24 09:00:00,2019-10-24,8826000.0,8872000.0,8630000.0,8743000.0,3195.99332726,27981734688.85916,-0.0094040335,-83000.0,KRW-BTC,1571961598168,8826000.0
2019-10-25 09:00:00,2019-10-25,8743000.0,10128000.0,8706000.0,10063000.0,9376.12602054,89080424731.90956,0.1509779252,1320000.0,KRW-BTC,1572047994277,8743000.0
2019-10-26 09:00:00,2019-10-26,10063000.0,11899000.0,10015000.0,10730000.0,24630.11773568,269128618858.57144,0.0662824207,667000.0,KRW-BTC,1572134398022,10063000.0
2019-10-27 09:00:00,2019-10-27,10727000.0,11275000.0,10551000.0,10975000.0,13557.94011661,148700608508.1477,0.022833178,245000.0,KRW-BTC,1572220799411,10730000.0
2019-10-28 09:00:00,2019-10-28,10975000.0,11377000.0,10719000.0,10736000.0,7680.15692763,84515204724.10098,-0.0217767654,-239000.0,KRW-BTC,1572307199860,10975000.0
2019-10-29 09:00:00,2019-10-29,10731000.0,11056000.0,10630000.0,10894000.0,5143.49786317,55967079373.82939,0.0147168405,158000.0,KRW-BTC,1572393596975,10736000.0
2019-10-30 09:00:00,2019-10-30,10903000.0,10915000.0,10501000.0,10682000.0,4599.59655203,49189378637.83092,-0.0194602534,-212000.0,KRW-BTC,1572480000589,10894000.0
2019-10-31 09:00:00,2019-10-31,10682000.0,10990000.0,10488000.0,10692000.0,5113.48198377,54875677152.97942,0.0009361543,10000.0,KRW-BTC,1572566396750,10682000.0
2019-11-01 09:00:00,2019-11-01,10698000.0,10857000.0,10604000.0,10805000.0,3200.02664451,34271914389.51104,0.0105686495,113000.0,KRW-BTC,1572652796267,10692000.0
2019-11-02 09:00:00,2019-11-02,10805000.0,10970000.0,10754000.0,10851000.0,2544.98218191,27596836698.10383,0.0042572883,46000.0,KRW-BTC,1572739193490,10805000.0
2019-11-03 09:00:00,2019-11-03,10851000.0,10943000.0,10660000.0,10765000.0,2156.98902181,23265123468.26498,-0.0079255368,-86000.0,KRW-BTC,1572825599352,10851000.0
2019-11-04 09:00:00,2019-11-04,10765000.0,10996000.0,10645000.0,10846000.0,3242.36581783,34979608606.58006,0.0075243846,81000.0,KRW-BTC,1572912000050,10765000.0
2019-11-05 09:00:00,2019-11-05,10846000.0,10918000.0,10674000.0,10752000.0,3398.668628,36670695777.14769,-0.0086667896,-94000.0,KRW-BTC,1572998399313,10846000.0
2019-11-06 09:00:00,2019-11-06,10752000.0,10842000.0,10711000.0,10751000.0,2355.01125361,25350992809.11917,-9.3006e-05,-1000.0,KRW-BTC,1573084799386,10752000.0
2019-11-07 09:00:00,2019-11-07,10752000.0,10795000.0,10546000.0,10668000.0,2897.74288014,30913317792.00885,-0.0077202121,-83000.0,KRW-BTC,1573171198372,10751000.0
2019-11-08 09:00:00,2019-11-08,10668000.0,10724000.0,10103000.0,10212000.0,4766.43183569,49511704409.46123,-0.0427446569,-456000.0,KRW-BTC,1573257586419,10668000.0
2019-11-09 09:00:00,2019-11-09,10213000.0,10319000.0,10172000.0,10248000.0,1786.85694212,18321019288.37803,0.0035252644,36000.0,KRW-BTC,1573343999390,10212000.0
2019-11-10 09:00:00,2019-11-10,10248000.0,10589000.0,10160000.0,10496000.0,2837.97081756,29429356440.00829,0.0241998439,248000.0,KRW-BTC,1573430398967,10248000.0
2019-11-11 09:00:00,2019-11-11,10496000.0,10511000.0,10069000.0,10168000.0,3782.32118472,38742001326.4286,-0.03125,-328000.0,KRW-BTC,1573516797736,10496000.0
2019-11-12 09:00:00,2019-11-12,10168000.0,10320000.0,10000000.0,10257000.0,3027.28853194,30792065011.85945,0.0087529504,89000.0,KRW-BTC,1573603200050,10168000.0
2019-11-13 09:00:00,2019-11-13,10259000.0,10287000.0,10143000.0,10211000.0,1876.98070932,19145546177.0855,-0.0044847421,-46000.0,KRW-BTC,1573689585658,10257000.0
2019-11-14 09:00:00,2019-11-14,10212000.0,10232000.0,10039000.0,10075000.0,2156.61569204,21801449664.22481,-0.0133189697,-136000.0,KRW-BTC,1573775998140,10211000.0
2019-11-15 09:00:00,2019-11-15,10075000.0,10212000.0,9860000.0,9914000.0,4147.27478969,41477801451.16277,-0.0159801489,-161000.0,KRW-BTC,1573862398140,10075000.0
2019-11-16 09:00:00,2019-11-16,9909000.0,9992000.0,9880000.0,9926000.0,1761.1646507,17474462137.19867,0.0012104095,12000.0,KRW-BTC,1573948714200,9914000.0
2019-11-17 09:00:00,2019-11-17,9934000.0,10056000.0,9820000.0,9924000.0,1815.96429459,18060048970.57991,-0.000201491,-2000.0,KRW-BTC,1574035181373,9926000.0
2019-11-18 09:00:00,2019-11-18,9924000.0,9934000.0,9531000.0,9580000.0,3352.42119732,32792043310.72097,-0.0346634422,-344000.0,KRW-BTC,1574121599787,9924000.0
2019-11-19 09:00:00,2019-11-19,9580000.0,9615000.0,9361000.0,9503000.0,3631.799952,34452111122.49173,-0.0080375783,-77000.0,KRW-BTC,1574207996894,9580000.0
2019-11-20 09:00:00,2019-11-20,9509000.0,9553000.0,9410000.0,9486000.0,2431.5636425,23058987144.27432,-0.0017889088,-17000.0,KRW-BTC,1574294397435,9503000.0
2019-11-21 09:00:00,2019-11-21,9486000.0,9525000.0,8901000.0,9024000.0,6010.80668969,55308644720.16394,-0.0487033523,-462000.0,KRW-BTC,1574380785887,9486000.0
2019-11-22 09:00:00,2019-11-22,9024000.0,9123000.0,8202000.0,8651000.0,10814.24485621,93391117685.63368,-0.0413342199,-373000.0,KRW-BTC,1574467184056,9024000.0
